Šifra artikla,EAN,Spletne strani,Naziv artikla EN,Naziv artikla,Proizvajalec,Dobavitelj,ABC klasifikacija,Merska enota,Oznaka tarifa,Država proizvoda,Bruto teža,Enota bruto teže,Neto teža,Enota neto teže,Volumen,Enota volumna,Dolžina paketa,Enota dolžine paketa,Širina paketa,Enota širine paketa,Višina paketa,Enota višine paketa,Kategorije svetila ANG,Kategorije svetila SLO,Kategorije vid ANG,Kategorije vid SLO,Cena B2B,Cena B2C,Popust,Valuta,DDV,PAK2,Omejitev pri naročanju,Skupina popusta,S popust %,Posebni popust za stranko,Glavna slika,Ostale slike,Glavni dokument,Vloge dokumentov,Ostali dokumenti,VID trenutna zaloga,VID naročena količina,VID količina za odpremo,VID razpoložljiva količina,VID naročena količina dobaviteljem,VID datum dobave,VID koli. prihodnjih dobav,Dobavitelj zaloga,Dobavitelj naročena zaloga,Dobavitelj datum,Skladišče,Grlo,Svetilka vključuje svetlobni vir,Senzor gibanja,Max moč sijalke,Garancija,Zračni pretok,Uporaba ANG,Uporaba SLO,Način montaže ANG,Način montaže SLO,Simbol atributa,Baterija,Kapaciteta baterije,Kot svetlobnega snopa,Enota kota svetlobnega snopa,Presek kabla,Višina stropne kapice,Enota višine stropne kapice,Širina stropne kapice,Enota širine stropne kapice,Čas polnjenja,Način polnjenja ANG,Način polnjenja SLO,Nazivna jakost toka,Nazivna napetost,Nazivna moč,Kolekcija,Temperatura barve,Komentarji,Dopolnilna barva I ANG,Dopolnilna barva I SLO,Dopolnilna barva II ANG,Dopolnilna barva II SLO,Dopolnilni simbol tkanine iz vzorčne škatle I,Dopolnilni material I ANG,Dopolnilni material I SLO,Dopolnilni material II ANG,Dopolnilni material II SLO,Dopolnilni material III ANG,Dopolnilni material III SLO,Indeks barvnega videza (CRI),Vrsta toka,Izvrtina (cutout),Kot detekcije,Razdalja detekcije,Hitrost detekcije,Premer,Višina,Enota višine,Dolžina,Enota dolžine,Širina,Enota širine,Zatemnljivo ANG,Zatemnljivo SLO,Razdalja od stene,Enota razdalje od stene,EAN koda,Električni razred ANG,Režim nujne osvetlitve ANG,Režim nujne osvetlitve SLO,Energijski razred,Ekvivalent,Simbol tkanine iz vzorčne škatle,Svetlobni tok,Enota svetlobnega toka,Frekvenca,Enota frekvence,Bruto teža (2),Enota bruto teže (2),Nastavitev višine,Razpon nastavitve višine,Enota razpona nastavitve višine,Višina daljše roke,Enota višine daljše roke,Višina senčnika reflektorja,Enota višine senčnika reflektorja,Višina krajše roke,Enota višine krajše roke,Dimenzije odprtine,Enota dimenzij odprtine,Oblika odprtine ANG,Oblika odprtine SLO,Ikone,IK stopnja,Montažna višina,IP stopnja zaščite,Oblika svetilke ANG,Oblika svetilke SLO,Prevladujoča barva ANG,Prevladujoča barva SLO,Prevladujoč material ANG,Prevladujoč material SLO,Dolžina podnožja,Enota dolžine podnožja,Dolžina horizontalne roke,Enota dolžine horizontalne roke,Dolžina senčnika,Enota dolžine senčnika,Dolžina vertikalne roke,Enota dolžine vertikalne roke,Življenjska doba,Vrsta svetlobnega vira ANG,Vrsta svetlobnega vira SLO,Luks,Model,Vrtenje motorja,Neto teža (2),Enota neto teže (2),Hrup,Število svetlobnih segmentov,Število svetlobnih virov,Število paketov,Število ciklov polnjenja,PCN,Kosov na karton,Višina paketa I,Višina paketa II,Višina paketa III,Enota višine paketa I,Enota višine paketa II,Enota višine paketa III,Dolžina paketa I,Dolžina paketa II,Dolžina paketa III,Enota dolžine paketa I,Enota dolžine paketa II,Enota dolžine paketa III,Volumen paketa,Enota volumna paketa,Širina paketa I,Širina paketa II,Širina paketa III,Enota širine paketa I,Enota širine paketa II,Enota širine paketa III,Faktor moči,Ime izdelka,Razdelitev na segmente,Velikost,Podnožje / socket,Dolžina spuščenega stropa,Enota dolžine spuščenega stropa,Solarni panel,Solarna moč,Slog ANG,Slog SLO,Tehnična opomba,Časovna zakasnitev,Vrsta kabla,Video,Napetost,Enota napetosti,Širina podnožja,Enota širine podnožja,Širina senčnika reflektorja,Enota širine senčnika reflektorja,Delovna temperatura,Delovni čas,Združljivo z,Količina odprodaje,Popust odprodaje %,Rabatna skupina artikla,Rabatna skupina ERP
NW.11623,5903139116237,svetila_si|svetila_si_en,,LVM RECESSED INSIDE CORNER 1-fazni 48V LVM Bela,00001625,91086973,C,kom,85369001,CN,85,,0.15,,0,,85,mm,30,mm,85,mm,Track systems > 1-circuit 48V   UT- LVM > Accessories,Tračni sistemi > 1-fazni 48V LVM > Dodatki,,,16.8,16.8,0,EUR,22,1,,,,,//pim.nowodvorski.com/media/files/11623.jpg,//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/11623-2.jpg,//pim.nowodvorski.com/media/files/Manuals/11623-2.pdf,Navodila za montažo,,,,,,,,,179,,,,,,,,,,Hall,hodnik,Works with LVM system,združljivo s sistemom LVM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,bela,Aluminum,aluminij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial,industrijski,,,,,,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.11624,5903139116244,svetila_si|svetila_si_en,,LVM RECESSED TRACK 1M 1-fazni 48V LVM Bela,00001625,91086973,C,kom,85369001,CN,75,,1.33,,0,,1000,mm,55,mm,75,mm,Track systems > 1-circuit 48V   UT- LVM > Tracks,Tračni sistemi > 1-fazni 48V LVM > Tračnice,,,51.5,51.5,0,EUR,22,1,,,,,//pim.nowodvorski.com/media/files/11624.jpg,//pim.nowodvorski.com/media/files/11624-1.jpg|//pim.nowodvorski.com/media/files/11624-1-1.jpg|//pim.nowodvorski.com/media/files/11624-1-2.jpg|//pim.nowodvorski.com/media/files/11624-1-3.jpg|//pim.nowodvorski.com/media/files/11624-1-4.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/11624-2.jpg,//pim.nowodvorski.com/media/files/Manuals/11624-2.pdf,Navodila za montažo,,,,,,,,,131,300,04.11.2026,,,,,,,,Hall,hodnik,Works with LVM system,združljivo s sistemom LVM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,bela,Aluminum,aluminij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial,industrijski,,,,,,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.11625,5903139116251,svetila_si|svetila_si_en,,LVM RECESSED TRACK 2M 1-fazni 48V LVM Bela,00001625,91086973,C,kom,85369001,CN,75,,2.67,,0,,2000,mm,55,mm,75,mm,Track systems > 1-circuit 48V   UT- LVM > Tracks,Tračni sistemi > 1-fazni 48V LVM > Tračnice,,,103.1,103.1,0,EUR,22,1,,,,,//pim.nowodvorski.com/media/files/11625.jpg,//pim.nowodvorski.com/media/files/11625-1.jpg|//pim.nowodvorski.com/media/files/11625-1-1.jpg|//pim.nowodvorski.com/media/files/11625-1-2.jpg|//pim.nowodvorski.com/media/files/11625-1-3.jpg|//pim.nowodvorski.com/media/files/11625-1-4.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/11625-2.jpg,//pim.nowodvorski.com/media/files/Manuals/11625-2.pdf,Navodila za montažo,,,,,,,,,610,500,17.11.2026,,,,,,,,Hall,hodnik,Works with LVM system,združljivo s sistemom LVM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,bela,Aluminum,aluminij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial,industrijski,,,,,,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.11626,5903139116268,svetila_si|svetila_si_en,,LVM TRACK 1M 1-fazni 48V LVM Bela,00001625,91086973,C,kom,85369001,CN,28,,1.14,,0,,1000,mm,55,mm,28,mm,Track systems > 1-circuit 48V   UT- LVM > Tracks,Tračni sistemi > 1-fazni 48V LVM > Tračnice,,,44.1,44.1,0,EUR,22,1,,,,,//pim.nowodvorski.com/media/files/11626.jpg,//pim.nowodvorski.com/media/files/11626-1.jpg|//pim.nowodvorski.com/media/files/11626-1-1.jpg|//pim.nowodvorski.com/media/files/11626-1-2.jpg|//pim.nowodvorski.com/media/files/11626-1-3.jpg|//pim.nowodvorski.com/media/files/11626-1-4.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/11626-2.jpg|//pim.nowodvorski.com/media/files/11626-2.jpg,//pim.nowodvorski.com/media/files/Manuals/11626-2.pdf,Navodila za montažo,,,,,,,,,307,300,21.12.2026,,,,,,,,Office,pisarna,Works with LVM system,združljivo s sistemom LVM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,bela,Aluminum,aluminij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial,industrijski,,,,,,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.11627,5903139116275,svetila_si|svetila_si_en,,LVM TRACK 2M 1-fazni 48V LVM Bela,00001625,91086973,C,kom,85369001,CN,28,,2.27,,0,,2000,mm,55,mm,28,mm,Track systems > 1-circuit 48V   UT- LVM > Tracks,Tračni sistemi > 1-fazni 48V LVM > Tračnice,,,78,78,0,EUR,22,1,,,,,//pim.nowodvorski.com/media/files/11627.jpg,//pim.nowodvorski.com/media/files/11627-1.jpg|//pim.nowodvorski.com/media/files/11627-4.jpg|//pim.nowodvorski.com/media/files/11627-1.jpg|//pim.nowodvorski.com/media/files/11627-1-1.jpg|//pim.nowodvorski.com/media/files/11627-1-2.jpg|//pim.nowodvorski.com/media/files/11627-1-3.jpg|//pim.nowodvorski.com/media/files/11627-1-4.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/11627-2.jpg,//pim.nowodvorski.com/media/files/Manuals/11627-2.pdf,Navodila za montažo,,0,,,0,,,,335,600,25.09.2026,Glavno skladišče Brnčičeva 13,,,,,,,Hall,hodnik,Works with LVM system,združljivo s sistemom LVM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,bela,Aluminum,aluminij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial,industrijski,,,,,,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.11628,5903139116282,svetila_si|svetila_si_en,,LVM STRAIGHT CONDUCTIVE MODULE 1-fazni 48V LVM Bela,00001625,91086973,C,kom,85369001,CN,15,,0.04,,0,,145,mm,20,mm,15,mm,Track systems > 1-circuit 48V   UT- LVM > Accessories,Tračni sistemi > 1-fazni 48V LVM > Dodatki,,,8.4,8.4,0,EUR,22,1,,,,,//pim.nowodvorski.com/media/files/11628.jpg,//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/11628-2.jpg,//pim.nowodvorski.com/media/files/Manuals/11628-2.pdf,Navodila za montažo,,,,,,,,,562,1000,21.12.2026,,,,,,,,,,Works with LVM system,združljivo s sistemom LVM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,bela,Plastic,plastika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.11630,5903139116305,svetila_si|svetila_si_en,,LVM FOCUS LED 15W svetilka 3000K bela,00001625,91086973,C,kom,94051190,CN,0.36,,0.29,,0,,395,mm,42,mm,22,mm,Track systems > 1-circuit 48V   UT- LVM > LED lamps,Tračni sistemi > 1-fazni 48V LVM > LED svetilke,,,68.4,68.4,0,EUR,22,0,,,,,//pim.nowodvorski.com/media/files/11630.jpg,//pim.nowodvorski.com/media/files/11630-1.jpg|//pim.nowodvorski.com/media/files/11630-1-1.jpg|//pim.nowodvorski.com/media/files/11630-1-2.jpg|//pim.nowodvorski.com/media/files/11630-1-3.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/11630-2.jpg,//pim.nowodvorski.com/media/files/Manuals/11630-2.pdf,Navodila za montažo,,,,,,,,,131,100,17.11.2026,,,,,,2 leti,,Hall,hodnik,Works with LVM system,združljivo s sistemom LVM,,,,30,,,,,,,,,,,,,,3000K,,,,,,,,,,,,,>90,,,,,,,,,,,,,,,,,,,,,,,,1300,,,,,,,,,,,,,,,,,,,,,,IP20,,,White,bela,Painted aluminum,barvan aluminij,,,,,,,,,,Integrated,Integriran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial,industrijski,,,,,DC 48,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.11631,5903139116312,svetila_si|svetila_si_en,,LVM FOCUS LED 15W 4000K svetilka 4000K bela,00001625,91086973,C,kom,94051190,CN,0.36,,0.29,,0,,395,mm,42,mm,22,mm,Track systems > 1-circuit 48V   UT- LVM > LED lamps,Tračni sistemi > 1-fazni 48V LVM > LED svetilke,,,68.4,68.4,0,EUR,22,0,,,,,//pim.nowodvorski.com/media/files/11631.jpg,//pim.nowodvorski.com/media/files/11631-1.jpg|//pim.nowodvorski.com/media/files/11631-1-1.jpg|//pim.nowodvorski.com/media/files/11631-1-2.jpg|//pim.nowodvorski.com/media/files/11631-1-3.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/11631-2.jpg,//pim.nowodvorski.com/media/files/Manuals/11631-2.pdf,Navodila za montažo,,,,,,,,,20,100,28.09.2026,,,,,,2 leti,,Hall,hodnik,Works with LVM system,združljivo s sistemom LVM,,,,30,,,,,,,,,,,,,,4000K,,,,,,,,,,,,,>90,,,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,,,,,,,,,,,,,,,,,IP20,,,White,bela,Painted aluminum,barvan aluminij,,,,,,,,,,Integrated,Integriran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial,industrijski,,,,,DC 48,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.11632,5903139116329,svetila_si|svetila_si_en,,LVM FOCUS LED 9W svetilka 3000K bela,00001625,91086973,C,kom,94051190,CN,0.22,,0.17,,0,,395,mm,42,mm,22,mm,Track systems > 1-circuit 48V   UT- LVM > LED lamps,Tračni sistemi > 1-fazni 48V LVM > LED svetilke,,,52.5,52.5,0,EUR,22,0,,,,,//pim.nowodvorski.com/media/files/11632.jpg,//pim.nowodvorski.com/media/files/11632-1.jpg|//pim.nowodvorski.com/media/files/11632-1-1.jpg|//pim.nowodvorski.com/media/files/11632-1-2.jpg|//pim.nowodvorski.com/media/files/11632-1-3.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/11632-2.jpg,//pim.nowodvorski.com/media/files/Manuals/11632-2.pdf,Navodila za montažo,,1,0,0,1,0,,,220,,,Glavno skladišče Rakovnik 9a,,,,,2 leti,,Kitchen,Kuhinja,Works with LVM system,združljivo s sistemom LVM,,,,30,,,,,,,,,,,,,,3000K,,,,,,,,,,,,,>90,,,,,,,,,,,,,,,,,,,,,,,,800,,,,,,,,,,,,,,,,,,,,,,IP20,,,White,bela,Painted aluminum,barvan aluminij,,,,,,,,,,Integrated,Integriran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial,industrijski,,,,,DC 48,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.11633,5903139116336,svetila_si|svetila_si_en,,LVM FOCUS LED 9W 4000K svetilka 4000K bela,00001625,91086973,C,kom,94051190,CN,0.22,,0.17,,0,,395,mm,42,mm,22,mm,Track systems > 1-circuit 48V   UT- LVM > LED lamps,Tračni sistemi > 1-fazni 48V LVM > LED svetilke,,,52.5,52.5,0,EUR,22,0,,,,,//pim.nowodvorski.com/media/files/11633.jpg,//pim.nowodvorski.com/media/files/11633-1.jpg|//pim.nowodvorski.com/media/files/11633-1-1.jpg|//pim.nowodvorski.com/media/files/11633-1-3.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/11633-2.jpg,//pim.nowodvorski.com/media/files/Manuals/11633-2.pdf,Navodila za montažo,,,,,,,,,250,,,,,,,,2 leti,,Office,pisarna,Works with LVM system,združljivo s sistemom LVM,,,,30,,,,,,,,,,,,,,4000K,,,,,,,,,,,,,>90,,,,,,,,,,,,,,,,,,,,,,,,880,,,,,,,,,,,,,,,,,,,,,,IP20,,,White,bela,Painted aluminum,barvan aluminij,,,,,,,,,,Integrated,Integriran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial,industrijski,,,,,DC 48,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.11634,5903139116343,svetila_si|svetila_si_en,,LVM FOCUS OUT LED 9W svetilka 3000K bela,00001625,91086973,C,kom,94051190,CN,0.36,,0.26,,0,,210,mm,100,mm,55,mm,Track systems > 1-circuit 48V   UT- LVM > LED lamps,Tračni sistemi > 1-fazni 48V LVM > LED svetilke,,,71.5,71.5,0,EUR,22,0,,,,,//pim.nowodvorski.com/media/files/11634.jpg,//pim.nowodvorski.com/media/files/11634-1.jpg|//pim.nowodvorski.com/media/files/11634-4.jpg|//pim.nowodvorski.com/media/files/11634-1.jpg|//pim.nowodvorski.com/media/files/11634-1-1.jpg|//pim.nowodvorski.com/media/files/11634-1-2.jpg|//pim.nowodvorski.com/media/files/11634-1-3.jpg|//pim.nowodvorski.com/media/files/11634-1-4.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/11634-2.jpg,//pim.nowodvorski.com/media/files/Manuals/11634-2.pdf,Navodila za montažo,,0,,,0,,,,177,,,Glavno skladišče Brnčičeva 13,,,,,2 leti,,Hall,hodnik,Works with LVM system,združljivo s sistemom LVM,,,,30,,,,,,,,,,,,,,3000K,,,,,,,,,,,,,>90,,,,,,,,,,,,,,,,,,,,,,,,800,,,,,,,,,,,,,,,,,,,,,,IP20,,,White,bela,Painted aluminum,barvan aluminij,,,,,,,,,,Integrated,Integriran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial,industrijski,,,,,DC 48,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.11635,5903139116350,svetila_si|svetila_si_en,,LVM FOCUS OUT LED 9W svetilka 4000K bela,00001625,91086973,C,kom,94051190,CN,0.37,,0.27,,0,,210,mm,100,mm,55,mm,Track systems > 1-circuit 48V   UT- LVM > LED lamps,Tračni sistemi > 1-fazni 48V LVM > LED svetilke,,,71.5,71.5,0,EUR,22,0,,,,,//pim.nowodvorski.com/media/files/11635.jpg,//pim.nowodvorski.com/media/files/11635-1.jpg|//pim.nowodvorski.com/media/files/11635-1-1.jpg|//pim.nowodvorski.com/media/files/11635-1-2.jpg|//pim.nowodvorski.com/media/files/11635-1-3.jpg|//pim.nowodvorski.com/media/files/11635-1-4.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/11635-2.jpg,//pim.nowodvorski.com/media/files/Manuals/11635-2.pdf,Navodila za montažo,,,,,,,,,204,,,,,,,,2 leti,,Hall,hodnik,Works with LVM system,združljivo s sistemom LVM,,,,30,,,,,,,,,,,,,,4000K,,,,,,,,,,,,,>90,,,,,,,,,,,,,,,,,,,,,,,,880,,,,,,,,,,,,,,,,,,,,,,IP20,,,White,bela,Painted aluminum,barvan aluminij,,,,,,,,,,Integrated,Integriran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial,industrijski,,,,,DC 48,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.11636,5903139116367,svetila_si|svetila_si_en,,LVM LINE LED 15W svetilka 3000K bela,00001625,91086973,C,kom,94051190,CN,0.35,,0.28,,0,,395,mm,42,mm,22,mm,Track systems > 1-circuit 48V   UT- LVM > LED lamps,Tračni sistemi > 1-fazni 48V LVM > LED svetilke,,,58,58,0,EUR,22,0,,,,,//pim.nowodvorski.com/media/files/11636.jpg,//pim.nowodvorski.com/media/files/11636-1.jpg|//pim.nowodvorski.com/media/files/11636-1-1.jpg|//pim.nowodvorski.com/media/files/11636-1-2.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/11636-2.jpg,//pim.nowodvorski.com/media/files/Manuals/11636-2.pdf,Navodila za montažo,,,,,,,,,472,600,21.12.2026,,,,,,2 leti,,Hall,hodnik,Works with LVM system,združljivo s sistemom LVM,,,,110,,,,,,,,,,,,,,3000K,,,,,,,,,,,,,>90,,,,,,,,,,,,,,,,,,,,,,,,700,,,,,,,,,,,,,,,,,,,,,,IP20,,,White,bela,Painted aluminum,barvan aluminij,,,,,,,,,,Integrated,Integriran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modern,moderen,,,,,DC 48,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.11637,5903139116374,svetila_si|svetila_si_en,,LVM LINE LED 15W 4000K svetilka 4000K bela,00001625,91086973,C,kom,94051190,CN,0.35,,0.28,,0,,395,mm,42,mm,22,mm,Track systems > 1-circuit 48V   UT- LVM > LED lamps,Tračni sistemi > 1-fazni 48V LVM > LED svetilke,,,58,58,0,EUR,22,0,,,,,//pim.nowodvorski.com/media/files/11637.jpg,//pim.nowodvorski.com/media/files/11637-1.jpg|//pim.nowodvorski.com/media/files/11637-1-1.jpg|//pim.nowodvorski.com/media/files/11637-1-2.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/11637-2.jpg,//pim.nowodvorski.com/media/files/Manuals/11637-2.pdf,Navodila za montažo,,,,,,,,,43,500,25.09.2026,,,,,,2 leti,,Living room,Dnevna soba,Works with LVM system,združljivo s sistemom LVM,,,,110,,,,,,,,,,,,,,4000K,,,,,,,,,,,,,>90,,,,,,,,,,,,,,,,,,,,,,,,770,,,,,,,,,,,,,,,,,,,,,,IP20,,,White,bela,Painted aluminum,barvan aluminij,,,,,,,,,,Integrated,Integriran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modern,moderen,,,,,DC 48,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.11638,5903139116381,svetila_si|svetila_si_en,,LVM LINE LED 9W svetilka 3000K bela,00001625,91086973,C,kom,94051190,CN,0.21,,0.16,,0,,205,mm,42,mm,22,mm,Track systems > 1-circuit 48V   UT- LVM > LED lamps,Tračni sistemi > 1-fazni 48V LVM > LED svetilke,,,47.3,47.3,0,EUR,22,0,,,,,//pim.nowodvorski.com/media/files/11638.jpg,//pim.nowodvorski.com/media/files/11638-1.jpg|//pim.nowodvorski.com/media/files/11638-1-1.jpg|//pim.nowodvorski.com/media/files/11638-1-2.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/11638-2.jpg,//pim.nowodvorski.com/media/files/Manuals/11638-2.pdf,Navodila za montažo,,,,,,,,,311,,,,,,,,2 leti,,Hall,hodnik,Works with LVM system,združljivo s sistemom LVM,,,,110,,,,,,,,,,,,,,3000K,,,,,,,,,,,,,>90,,,,,,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,IP20,,,White,bela,Painted aluminum,barvan aluminij,,,,,,,,,,Integrated,Integriran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial,industrijski,,,,,DC 48,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.11639,5903139116398,svetila_si|svetila_si_en,,LVM LINE LED 9W 4000K svetilka 4000K bela,00001625,91086973,C,kom,94051190,CN,0.21,,0.16,,0,,205,mm,42,mm,22,mm,Track systems > 1-circuit 48V   UT- LVM > LED lamps,Tračni sistemi > 1-fazni 48V LVM > LED svetilke,,,47.3,47.3,0,EUR,22,0,,,,,//pim.nowodvorski.com/media/files/11639.jpg,//pim.nowodvorski.com/media/files/11639-1.jpg|//pim.nowodvorski.com/media/files/11639-1-1.jpg|//pim.nowodvorski.com/media/files/11639-1-2.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/11639-2.jpg,//pim.nowodvorski.com/media/files/Manuals/11639-2.pdf,Navodila za montažo,,,,,,,,,166,200,28.09.2026,,,,,,2 leti,,Hall,hodnik,Works with LVM system,združljivo s sistemom LVM,,,,110,,,,,,,,,,,,,,4000K,,,,,,,,,,,,,>90,,,,,,,,,,,,,,,,,,,,,,,,440,,,,,,,,,,,,,,,,,,,,,,IP20,,,White,bela,Painted aluminum,barvan aluminij,,,,,,,,,,Integrated,Integriran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial,industrijski,,,,,DC 48,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
NW.11640,5903139116404,svetila_si|svetila_si_en,,LVM ROLLER LED 9W svetilka 3000K bela,00001625,91086973,C,kom,94051190,CN,0.55,,0.45,,0,,0,mm,1500,mm,0,mm,Track systems > 1-circuit 48V   UT- LVM > LED lamps,Tračni sistemi > 1-fazni 48V LVM > LED svetilke,,,75,75,0,EUR,22,0,,,,,//pim.nowodvorski.com/media/files/11640.jpg,//pim.nowodvorski.com/media/files/11640-1.jpg|//pim.nowodvorski.com/media/files/11640-4.jpg|//pim.nowodvorski.com/media/files/11640-1.jpg|//pim.nowodvorski.com/media/files/11640-1-1.jpg|//pim.nowodvorski.com/media/files/11640-1-2.jpg|//pim.nowodvorski.com/media/files/Zdjęcia z wymiarami/11640-2.jpg,//pim.nowodvorski.com/media/files/Manuals/11640-2.pdf,Navodila za montažo,,,,,,,,,97,,,,,,,,2 leti,,Office,pisarna,Works with LVM system,združljivo s sistemom LVM,,,,36,,,,,,,,,,,,,,3000K,,,,,,,,,,,,,>90,,,,,,,,,,,,,,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,IP20,,,White,bela,Painted aluminum,barvan aluminij,,,,,,,,,,Integrated,Integriran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modern,moderen,,,,,DC 48,,,,,,,,,0,0,NOWODVORSKI,NOWODVORSKI
